"file","line","level","heading","file_type","placement_verdict","placement_rationale","order_verdict","order_rationale","cluster_id","canonical_target","axis_verdict","dedup_action","nuance_items_retained","nuance_loss_risk","nuance_retention_status"
"00_Admin/guides/ai_operations/guide_ai_ops_vocabulary.md","68","2","3) Artifact Vocabulary (AI Operations Stack)","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_ai_ops_vocabulary.md","110","3","Term Normalization Rule","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_ai_ops_vocabulary.md","135","3","Spec vs Contract (Clarification)","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_ai_ops_vocabulary.md","142","3","Policy vs Contract (Comparison)","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_ai_ops_vocabulary.md","152","3","Lifecycle Tiers (Summary)","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_ai_ops_vocabulary.md","159","2","4) Identity, IDs, and Referencing","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_ai_ops_vocabulary.md","167","3","Referencing rules","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_ai_ops_vocabulary.md","172","2","5) Agent Role Vocabulary","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_ai_ops_vocabulary.md","187","3","Compacted Context","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_ai_ops_vocabulary.md","192","2","Legacy Terminology","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_ai_ops_vocabulary.md","200","2","6) Repository and Industry Alignment","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_ai_ops_vocabulary.md","204","2","7) Change and Promotion Vocabulary","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_ai_ops_vocabulary.md","212","2","8) Forbidden Terms (Pointer)","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_ai_ops_vocabulary.md","220","2","9) Operational Vocabulary (Slash Commands)","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_ai_ops_vocabulary.md","230","2","10) Mode Vocabulary","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_ai_ops_vocabulary.md","243","2","Appendix A: Repository and Industry Alignment","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_ai_ops_vocabulary.md","245","3","Repository-Specific Vocabulary","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_ai_ops_vocabulary.md","256","3","Industry Alignment (Informative)","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_alignment_notes.md","13","1","Guide: Alignment Notes","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_alignment_notes.md","15","2","Purpose","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_alignment_notes.md","19","2","Required Elements","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_alignment_notes.md","26","2","Canonical Pattern","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_alignment_notes.md","32","2","Usage Rules","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_authority_decision_tree.md","18","1","Guide: Authority Decision Tree","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_authority_decision_tree.md","20","2","Purpose","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_authority_decision_tree.md","25","2","How to Use This Tree","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_authority_decision_tree.md","32","2","Decision Tree","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_authority_decision_tree.md","79","2","Detailed Decision Points","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_authority_decision_tree.md","81","3","Decision Point 1: Read-Only?","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_authority_decision_tree.md","94","3","Decision Point 2: Governance Artifacts?","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_authority_decision_tree.md","116","3","Decision Point 3: How Many Files?","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_authority_decision_tree.md","135","3","Decision Point 4: Pre-Authorized Path?","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_authority_decision_tree.md","150","2","Action Patterns by Level","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_authority_decision_tree.md","152","3","Level 0: Read, Analyze, Report","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_authority_decision_tree.md","166","3","Level 1: Single Atomic Edit","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/ai_operations/guide_authority_decision_tree.md","181","3","Level 2: Confirm First","guide","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
